item_id,order_id,product_id,quantity,total_price
1117,376,12,4,946.96
1118,377,2,2,422.04
1119,377,22,3,167.22
1120,377,21,1,470.33
1121,377,26,3,1547.49
1122,377,40,1,328.59
1123,378,21,2,940.66
1124,378,21,3,1410.99
1125,379,32,1,147.45
1126,379,35,3,595.98
1127,379,26,4,2063.32
1128,379,31,2,873.26
1129,379,36,1,647.94
1130,380,12,4,946.96
1131,381,6,1,201.48
1132,381,24,3,2061.45
1133,381,13,2,1533.26
1134,381,17,1,589.19
1135,381,23,1,622.99
1136,382,37,4,915.36
1137,382,34,3,1662.0
1138,383,42,3,637.11
1139,383,47,2,1219.02
1140,383,17,3,1767.57
1141,383,19,2,162.92
1142,383,46,3,1252.29
1143,384,23,4,2491.96
1144,384,21,3,1410.99
1145,384,20,1,666.94
1146,385,42,4,849.48
1147,385,41,3,394.32
1148,385,2,1,211.02
1149,385,34,4,2216.0
1150,386,29,2,1134.84
1151,386,29,3,1702.26
1152,386,9,1,651.36
1153,387,46,1,417.43
1154,387,31,1,436.63
1155,388,45,1,302.36
1156,388,38,4,2929.0
1157,389,34,2,1108.0
1158,389,31,1,436.63
1159,390,11,3,1693.65
1160,390,45,2,604.72
1161,391,9,3,1954.08
1162,391,41,1,131.44
1163,391,33,3,691.68
1164,392,33,1,230.56
1165,392,23,2,1245.98
1166,392,3,2,1188.9
1167,392,2,1,211.02
1168,392,42,4,849.48
1169,393,16,3,1472.73
1170,393,50,3,1455.6
1171,393,4,3,1441.74
1172,393,45,1,302.36
1173,394,31,3,1309.89
1174,395,41,3,394.32
1175,395,34,2,1108.0
1176,395,36,4,2591.76
1177,396,21,4,1881.32
1178,396,11,2,1129.1
1179,396,26,2,1031.66
1180,396,28,2,366.84
1181,396,1,1,39.51
1182,397,26,2,1031.66
1183,398,50,3,1455.6
1184,399,15,3,286.32
1185,399,35,1,198.66
1186,399,37,2,457.68
1187,399,8,2,383.88
1188,400,24,1,687.15
1189,400,35,2,397.32
1190,400,17,3,1767.57
1191,400,23,1,622.99
1192,401,16,4,1963.64
1193,401,10,3,1835.61
1194,402,25,1,316.5
1195,402,32,2,294.9
1196,402,31,4,1746.52
1197,402,19,1,81.46
1198,402,37,1,228.84
1199,403,18,2,1558.06
1200,403,7,3,1373.31
1201,404,48,4,556.88
1202,404,46,3,1252.29
1203,404,42,3,637.11
1204,405,18,2,1558.06
1205,405,4,1,480.58
1206,405,47,2,1219.02
1207,406,16,1,490.91
1208,406,9,2,1302.72
1209,406,32,1,147.45
1210,406,28,2,366.84
1211,406,29,4,2269.68
1212,407,20,4,2667.76
1213,407,23,1,622.99
1214,407,15,3,286.32
1215,408,45,3,907.08
1216,408,46,4,1669.72
1217,408,21,3,1410.99
1218,408,1,1,39.51
1219,409,34,1,554.0
1220,409,48,2,278.44
1221,409,41,3,394.32
1222,410,46,3,1252.29
1223,410,29,4,2269.68
1224,411,2,3,633.06
1225,412,6,4,805.92
1226,413,29,2,1134.84
1227,413,23,1,622.99
1228,413,29,4,2269.68
1229,413,4,1,480.58
1230,413,31,2,873.26
1231,414,37,1,228.84
1232,415,38,2,1464.5
1233,415,13,4,3066.52
1234,416,15,3,286.32
1235,416,29,1,567.42
1236,416,4,1,480.58
1237,416,23,1,622.99
1238,416,14,2,199.44
1239,417,21,1,470.33
1240,417,39,3,557.55
1241,418,50,4,1940.8
1242,419,9,4,2605.44
1243,419,43,4,2410.68
1244,420,43,4,2410.68
1245,421,44,2,1440.6
1246,421,28,2,366.84
1247,421,15,3,286.32
1248,422,13,2,1533.26
1249,422,50,1,485.2
1250,422,29,2,1134.84
1251,422,26,3,1547.49
1252,423,41,4,525.76
1253,423,17,1,589.19
1254,423,50,1,485.2
1255,423,43,3,1808.01
1256,424,26,4,2063.32
1257,424,20,2,1333.88
1258,425,12,1,236.74
1259,425,45,4,1209.44
1260,426,31,4,1746.52
1261,426,11,3,1693.65
1262,426,30,3,1485.36
1263,426,33,4,922.24
1264,427,7,3,1373.31
1265,428,13,3,2299.89
1266,429,46,3,1252.29
1267,429,20,2,1333.88
1268,429,27,2,293.74
1269,429,50,1,485.2
1270,430,10,3,1835.61
1271,430,23,1,622.99
1272,431,16,2,981.82
1273,431,27,2,293.74
1274,431,32,2,294.9
1275,432,16,1,490.91
1276,432,23,3,1868.97
1277,432,41,2,262.88
1278,433,23,3,1868.97
1279,433,41,2,262.88
1280,433,14,4,398.88
1281,433,14,1,99.72
1282,434,38,2,1464.5
1283,434,1,1,39.51
1284,435,42,3,637.11
1285,436,20,3,2000.82
1286,436,19,2,162.92
1287,437,14,1,99.72
1288,438,1,2,79.02
1289,438,41,1,131.44
1290,438,22,3,167.22
1291,438,32,1,147.45
1292,438,36,3,1943.82
1293,439,10,1,611.87
1294,439,28,3,550.26
1295,439,25,3,949.5
1296,439,7,3,1373.31
1297,439,47,2,1219.02
1298,440,37,4,915.36
1299,440,31,3,1309.89
1300,440,3,2,1188.9
1301,440,22,3,167.22
1302,441,12,2,473.48
1303,441,3,4,2377.8
1304,441,41,3,394.32
1305,441,2,3,633.06
1306,441,42,2,424.74
1307,442,26,4,2063.32
1308,443,30,2,990.24
1309,443,27,1,146.87
1310,443,17,4,2356.76
1311,443,42,2,424.74
1312,443,32,3,442.35
1313,444,9,3,1954.08
1314,444,12,3,710.22
1315,445,22,4,222.96
1316,445,49,1,637.82
1317,445,1,3,118.53
1318,446,47,1,609.51
1319,446,4,3,1441.74
1320,447,49,1,637.82
1321,448,2,4,844.08
1322,448,21,2,940.66
1323,448,19,4,325.84
1324,448,43,4,2410.68
1325,449,42,4,849.48
1326,449,19,1,81.46
1327,449,31,4,1746.52
1328,450,11,4,2258.2
1329,450,14,1,99.72
1330,451,33,3,691.68
1331,451,44,1,720.3
1332,451,29,1,567.42
1333,452,44,4,2881.2
1334,452,18,2,1558.06
1335,453,1,1,39.51
1336,453,11,3,1693.65
1337,453,45,4,1209.44
1338,453,45,1,302.36
1339,453,6,4,805.92
1340,454,1,4,158.04
1341,454,17,2,1178.38
1342,454,4,1,480.58
1343,454,32,1,147.45
1344,454,27,3,440.61
1345,455,5,3,129.72
1346,455,4,3,1441.74
1347,455,13,3,2299.89
1348,455,25,2,633.0
1349,456,36,4,2591.76
1350,457,13,1,766.63
1351,457,50,3,1455.6
1352,458,30,4,1980.48
1353,458,50,2,970.4
1354,458,3,1,594.45
1355,459,6,2,402.96
1356,459,18,3,2337.09
1357,460,50,1,485.2
1358,460,46,3,1252.29
1359,460,23,4,2491.96
1360,460,44,4,2881.2
1361,461,50,1,485.2
1362,461,19,4,325.84
1363,461,15,2,190.88
1364,462,8,3,575.82
1365,462,6,2,402.96
1366,462,50,4,1940.8
1367,462,48,1,139.22
1368,463,4,4,1922.32
1369,463,42,3,637.11
1370,463,10,2,1223.74
1371,463,19,3,244.38
1372,464,5,3,129.72
1373,465,40,2,657.18
1374,465,21,1,470.33
1375,465,42,4,849.48
1376,465,50,4,1940.8
1377,465,40,4,1314.36
1378,466,49,1,637.82
1379,466,3,4,2377.8
1380,466,20,1,666.94
1381,467,42,2,424.74
1382,467,25,1,316.5
1383,467,21,4,1881.32
1384,467,36,2,1295.88
1385,467,37,2,457.68
1386,468,17,2,1178.38
1387,468,40,1,328.59
1388,469,45,2,604.72
1389,469,16,2,981.82
1390,469,26,3,1547.49
1391,469,7,3,1373.31
1392,470,8,4,767.76
1393,471,31,3,1309.89
1394,471,50,3,1455.6
1395,471,16,4,1963.64
1396,471,17,1,589.19
1397,471,28,4,733.68
1398,472,20,2,1333.88
1399,472,3,2,1188.9
1400,472,24,1,687.15
1401,472,13,1,766.63
1402,473,18,3,2337.09
1403,473,26,4,2063.32
1404,473,31,3,1309.89
1405,474,48,4,556.88
1406,474,36,1,647.94
1407,474,19,2,162.92
1408,474,29,3,1702.26
1409,475,1,4,158.04
1410,475,26,1,515.83
1411,475,8,4,767.76
1412,475,43,3,1808.01
1413,475,5,2,86.48
1414,476,50,3,1455.6
1415,476,50,3,1455.6
1416,476,26,1,515.83
1417,476,50,3,1455.6
1418,477,5,3,129.72
1419,477,34,4,2216.0
1420,477,26,1,515.83
1421,478,2,3,633.06
1422,478,16,4,1963.64
1423,479,39,4,743.4
1424,479,38,1,732.25
1425,479,31,2,873.26
1426,480,23,4,2491.96
1427,480,23,4,2491.96
1428,481,39,2,371.7
1429,482,30,4,1980.48
1430,482,10,2,1223.74
1431,482,40,1,328.59
1432,483,20,2,1333.88
1433,483,44,1,720.3
1434,484,48,4,556.88
1435,485,3,2,1188.9
1436,485,43,3,1808.01
1437,485,41,3,394.32
1438,486,29,4,2269.68
1439,486,17,1,589.19
1440,486,15,1,95.44
1441,486,36,2,1295.88
1442,486,15,3,286.32
1443,487,20,4,2667.76
1444,487,41,2,262.88
1445,487,19,4,325.84
1446,487,22,3,167.22
1447,487,11,3,1693.65
1448,488,3,1,594.45
1449,488,6,3,604.44
1450,488,35,1,198.66
1451,489,31,2,873.26
1452,489,19,2,162.92
1453,490,30,3,1485.36
1454,490,16,4,1963.64
1455,491,20,1,666.94
1456,492,17,2,1178.38
1457,492,48,1,139.22
1458,493,33,3,691.68
1459,493,19,3,244.38
1460,493,31,4,1746.52
1461,494,45,4,1209.44
1462,494,33,3,691.68
1463,494,12,2,473.48
1464,495,35,4,794.64
1465,495,49,1,637.82
1466,495,38,1,732.25
1467,495,35,3,595.98
1468,495,6,3,604.44
1469,496,29,4,2269.68
1470,497,28,3,550.26
1471,497,31,3,1309.89
1472,497,3,3,1783.35
1473,498,11,2,1129.1
1474,498,16,2,981.82
1475,498,21,2,940.66
1476,499,8,4,767.76
1477,499,42,3,637.11
1478,499,49,2,1275.64
1479,499,22,1,55.74
1480,499,5,4,172.96
1481,500,10,4,2447.48
1482,500,44,4,2881.2
1483,500,8,4,767.76
1484,501,34,2,1108.0
1485,501,42,3,637.11
1486,501,41,2,262.88
1487,501,4,4,1922.32
1488,501,37,3,686.52
1489,502,6,2,402.96
1490,502,10,3,1835.61
1491,503,36,2,1295.88
1492,503,48,3,417.66
1493,503,9,2,1302.72
1494,503,49,3,1913.46
1495,504,21,3,1410.99
1496,504,27,2,293.74
1497,505,46,3,1252.29
1498,505,30,3,1485.36
1499,505,7,3,1373.31
1500,505,46,3,1252.29
1501,506,18,4,3116.12
1502,507,36,1,647.94
1503,507,31,4,1746.52
1504,507,22,2,111.48
1505,507,10,1,611.87
1506,507,44,4,2881.2
1507,508,44,4,2881.2
1508,508,32,1,147.45
1509,508,45,2,604.72
1510,509,23,3,1868.97
1511,509,5,4,172.96
1512,510,30,2,990.24
1513,510,15,1,95.44
1514,510,40,4,1314.36
1515,511,43,3,1808.01
1516,511,5,1,43.24
1517,512,16,3,1472.73
1518,512,7,2,915.54
1519,512,3,2,1188.9
1520,512,27,2,293.74
1521,513,18,2,1558.06
1522,514,11,4,2258.2
1523,514,31,4,1746.52
1524,514,13,4,3066.52
1525,514,12,4,946.96
1526,515,9,2,1302.72
1527,516,12,3,710.22
1528,517,18,1,779.03
1529,518,15,3,286.32
1530,518,10,3,1835.61
1531,519,32,4,589.8
1532,520,39,3,557.55
1533,520,30,2,990.24
1534,520,40,1,328.59
1535,520,42,1,212.37
1536,520,45,3,907.08
1537,521,17,3,1767.57
1538,521,35,4,794.64
1539,521,36,2,1295.88
1540,521,5,3,129.72
1541,522,26,2,1031.66
1542,522,27,2,293.74
1543,522,37,4,915.36
1544,523,40,2,657.18
1545,523,5,2,86.48
1546,524,8,2,383.88
1547,525,19,4,325.84
1548,526,36,1,647.94
1549,526,38,1,732.25
1550,526,7,1,457.77
1551,526,38,1,732.25
1552,526,7,1,457.77
1553,527,9,4,2605.44
1554,527,31,4,1746.52
1555,527,30,1,495.12
1556,527,41,3,394.32
1557,528,3,2,1188.9
1558,528,42,1,212.37
1559,529,7,1,457.77
1560,529,37,3,686.52
1561,529,16,2,981.82
1562,529,41,4,525.76
1563,530,29,1,567.42
1564,530,30,3,1485.36
1565,530,22,1,55.74
1566,530,29,1,567.42
1567,530,41,4,525.76
1568,531,17,2,1178.38
1569,531,39,3,557.55
1570,531,22,4,222.96
1571,532,8,1,191.94
1572,532,14,4,398.88
1573,533,23,3,1868.97
1574,533,12,2,473.48
1575,533,46,1,417.43
1576,533,27,1,146.87
1577,534,22,4,222.96
1578,534,39,2,371.7
1579,534,22,1,55.74
1580,534,3,1,594.45
1581,534,14,1,99.72
1582,535,48,3,417.66
1583,535,17,3,1767.57
1584,535,33,4,922.24
1585,535,28,1,183.42
1586,536,28,1,183.42
1587,536,41,3,394.32
1588,537,41,4,525.76
1589,537,20,1,666.94
1590,537,4,1,480.58
1591,538,2,2,422.04
1592,539,49,4,2551.28
1593,539,30,3,1485.36
1594,539,47,1,609.51
1595,540,11,2,1129.1
1596,540,15,1,95.44
1597,540,45,4,1209.44
1598,541,19,4,325.84
1599,541,43,4,2410.68
1600,541,3,4,2377.8
1601,542,33,2,461.12
1602,543,37,1,228.84
1603,543,14,4,398.88
1604,544,11,4,2258.2
1605,544,30,2,990.24
1606,544,23,4,2491.96
1607,544,6,3,604.44
1608,544,35,1,198.66
1609,545,49,4,2551.28
1610,545,27,1,146.87
1611,545,26,4,2063.32
1612,545,39,4,743.4
1613,546,6,3,604.44
1614,547,33,2,461.12
1615,547,32,3,442.35
1616,547,2,1,211.02
1617,547,3,4,2377.8
1618,547,3,2,1188.9
1619,548,33,4,922.24
1620,548,26,2,1031.66
1621,548,25,1,316.5
1622,549,35,4,794.64
1623,549,32,4,589.8
1624,550,11,4,2258.2
1625,551,27,3,440.61
1626,551,40,3,985.77
1627,552,29,4,2269.68
1628,552,27,4,587.48
1629,552,44,2,1440.6
1630,552,42,1,212.37
1631,552,7,4,1831.08
1632,553,8,4,767.76
1633,553,6,1,201.48
1634,553,47,4,2438.04
1635,553,24,4,2748.6
1636,553,33,3,691.68
1637,554,16,1,490.91
1638,554,14,1,99.72
1639,554,5,4,172.96
1640,554,11,4,2258.2
1641,555,46,1,417.43
1642,555,47,1,609.51
1643,555,1,3,118.53
1644,555,18,2,1558.06
1645,555,37,4,915.36
1646,556,38,1,732.25
1647,556,26,2,1031.66
1648,556,19,4,325.84
1649,557,40,4,1314.36
1650,557,33,3,691.68
1651,557,21,4,1881.32
1652,557,4,1,480.58
1653,557,36,1,647.94
1654,558,6,3,604.44
1655,559,3,3,1783.35
1656,559,9,1,651.36
1657,559,48,1,139.22
1658,560,18,4,3116.12
1659,560,1,1,39.51
1660,561,3,2,1188.9
1661,561,15,2,190.88
1662,561,31,1,436.63
1663,561,47,4,2438.04
1664,561,20,2,1333.88
1665,562,36,1,647.94
1666,562,48,4,556.88
1667,562,22,1,55.74
1668,563,42,4,849.48
1669,563,2,2,422.04
1670,563,26,4,2063.32
1671,563,43,1,602.67
1672,564,3,4,2377.8
1673,565,9,2,1302.72
1674,565,21,2,940.66
1675,565,21,2,940.66
1676,565,38,1,732.25
1677,565,37,4,915.36
1678,566,50,4,1940.8
1679,566,50,4,1940.8
1680,566,44,2,1440.6
1681,566,29,3,1702.26
1682,566,5,4,172.96
1683,567,39,4,743.4
1684,567,12,2,473.48
1685,567,35,2,397.32
1686,568,36,3,1943.82
1687,568,36,3,1943.82
1688,568,27,2,293.74
1689,568,9,2,1302.72
1690,568,8,2,383.88
1691,569,22,2,111.48
1692,569,46,3,1252.29
1693,570,40,4,1314.36
1694,570,33,4,922.24
1695,570,10,3,1835.61
1696,571,24,1,687.15
1697,572,3,2,1188.9
1698,572,36,1,647.94
1699,572,34,1,554.0
1700,572,47,2,1219.02
1701,573,32,3,442.35
1702,573,41,2,262.88
1703,573,36,1,647.94
1704,574,46,1,417.43
1705,574,32,3,442.35
1706,575,1,2,79.02
1707,576,48,3,417.66
1708,576,41,1,131.44
1709,577,16,3,1472.73
1710,577,25,1,316.5
1711,577,28,1,183.42
1712,577,6,3,604.44
1713,578,27,4,587.48
1714,578,8,2,383.88
1715,578,23,3,1868.97
1716,578,9,2,1302.72
1717,578,3,2,1188.9
1718,579,50,2,970.4
1719,579,22,1,55.74
1720,579,37,2,457.68
1721,579,42,2,424.74
1722,580,45,4,1209.44
1723,581,25,3,949.5
1724,581,13,3,2299.89
1725,581,15,2,190.88
1726,581,40,2,657.18
1727,582,36,3,1943.82
1728,583,18,2,1558.06
1729,584,33,1,230.56
1730,584,2,3,633.06
1731,584,11,4,2258.2
1732,584,34,3,1662.0
1733,584,46,1,417.43
1734,585,32,2,294.9
1735,585,18,2,1558.06
1736,585,50,1,485.2
1737,585,6,2,402.96
1738,585,10,4,2447.48
1739,586,33,1,230.56
1740,586,50,3,1455.6
1741,586,13,2,1533.26
1742,586,4,2,961.16
1743,587,24,3,2061.45
1744,587,19,3,244.38
1745,587,40,2,657.18
1746,588,1,1,39.51
1747,588,7,1,457.77
1748,588,47,3,1828.53
1749,588,14,4,398.88
1750,589,50,2,970.4
1751,589,13,1,766.63
1752,589,10,3,1835.61
1753,589,27,4,587.48
1754,589,49,1,637.82
1755,590,17,3,1767.57
1756,590,48,1,139.22
1757,590,3,3,1783.35
1758,590,47,4,2438.04
1759,590,26,4,2063.32
1760,591,1,2,79.02
1761,591,11,3,1693.65
1762,591,13,1,766.63
1763,592,27,1,146.87
1764,592,8,1,191.94
1765,593,33,4,922.24
1766,593,14,1,99.72
1767,594,34,4,2216.0
1768,594,19,1,81.46
1769,594,22,2,111.48
1770,594,28,1,183.42
1771,594,16,4,1963.64
1772,595,35,1,198.66
1773,596,43,3,1808.01
1774,596,29,1,567.42
1775,597,30,4,1980.48
1776,597,26,4,2063.32
1777,597,10,4,2447.48
1778,597,33,4,922.24
1779,598,22,4,222.96
1780,599,38,1,732.25
1781,599,35,1,198.66
1782,599,28,1,183.42
1783,599,26,1,515.83
1784,599,26,3,1547.49
1785,600,22,3,167.22
1786,600,8,1,191.94
1787,600,21,3,1410.99
1788,601,38,4,2929.0
1789,601,49,1,637.82
1790,601,48,4,556.88
1791,601,40,2,657.18
1792,602,7,2,915.54
1793,602,4,4,1922.32
1794,603,24,3,2061.45
1795,603,21,3,1410.99
1796,604,34,2,1108.0
1797,604,14,1,99.72
1798,604,43,1,602.67
1799,604,28,1,183.42
1800,604,6,4,805.92
1801,605,26,1,515.83
1802,605,37,3,686.52
1803,605,9,2,1302.72
1804,605,39,3,557.55
1805,605,5,2,86.48
1806,606,33,2,461.12
1807,606,45,2,604.72
1808,606,23,2,1245.98
1809,606,15,2,190.88
1810,606,19,3,244.38
1811,607,24,2,1374.3
1812,608,21,1,470.33
1813,608,46,3,1252.29
1814,608,35,1,198.66
1815,608,39,3,557.55
1816,608,43,1,602.67
1817,609,4,4,1922.32
1818,609,19,3,244.38
1819,609,37,3,686.52
1820,609,13,2,1533.26
1821,609,40,2,657.18
1822,610,8,1,191.94
1823,610,39,2,371.7
1824,610,26,3,1547.49
1825,611,9,3,1954.08
1826,611,2,3,633.06
1827,611,22,2,111.48
1828,611,49,3,1913.46
1829,612,41,2,262.88
1830,612,34,1,554.0
1831,612,47,3,1828.53
1832,612,49,2,1275.64
1833,613,4,3,1441.74
1834,613,20,3,2000.82
1835,613,46,2,834.86
1836,613,25,3,949.5
1837,614,49,4,2551.28
1838,614,46,3,1252.29
1839,614,20,3,2000.82
1840,614,26,4,2063.32
1841,615,29,1,567.42
1842,615,30,3,1485.36
1843,616,9,1,651.36
1844,616,38,1,732.25
1845,616,17,1,589.19
1846,617,3,4,2377.8
1847,618,41,3,394.32
1848,618,3,4,2377.8
1849,618,40,2,657.18
1850,618,41,3,394.32
1851,618,37,4,915.36
1852,619,13,3,2299.89
1853,619,2,2,422.04
1854,619,5,4,172.96
1855,619,4,1,480.58
1856,619,35,4,794.64
1857,620,39,1,185.85
1858,620,17,2,1178.38
1859,620,11,2,1129.1
1860,620,9,2,1302.72
1861,620,22,4,222.96
1862,621,41,2,262.88
1863,621,40,4,1314.36
1864,621,40,3,985.77
1865,621,17,1,589.19
1866,621,24,2,1374.3
1867,622,33,1,230.56
1868,622,41,3,394.32
1869,623,11,2,1129.1
1870,624,26,4,2063.32
1871,624,42,4,849.48
1872,624,8,4,767.76
1873,625,4,3,1441.74
1874,626,37,3,686.52
1875,626,23,3,1868.97
1876,626,3,2,1188.9
1877,626,2,4,844.08
1878,626,11,4,2258.2
1879,627,3,1,594.45
1880,627,20,3,2000.82
1881,627,32,4,589.8
1882,627,4,2,961.16
1883,627,33,4,922.24
1884,628,27,4,587.48
1885,628,21,1,470.33
1886,628,46,2,834.86
1887,628,33,4,922.24
1888,629,14,1,99.72
1889,629,30,3,1485.36
1890,630,43,2,1205.34
1891,630,9,2,1302.72
1892,631,10,1,611.87
1893,631,2,2,422.04
1894,631,40,4,1314.36
1895,631,28,3,550.26
1896,631,9,1,651.36
1897,632,47,4,2438.04
1898,632,18,2,1558.06
1899,632,16,2,981.82
1900,632,50,4,1940.8
1901,633,41,2,262.88
1902,633,25,2,633.0
1903,634,49,2,1275.64
1904,635,13,3,2299.89
1905,635,23,2,1245.98
1906,636,24,1,687.15
1907,636,27,3,440.61
1908,636,46,1,417.43
1909,636,48,2,278.44
1910,636,41,4,525.76
1911,637,50,2,970.4
1912,637,36,2,1295.88
1913,637,47,4,2438.04
1914,637,32,2,294.9
1915,638,34,3,1662.0
1916,638,21,2,940.66
1917,638,1,3,118.53
1918,638,4,4,1922.32
1919,638,17,1,589.19
1920,639,48,4,556.88
1921,639,17,2,1178.38
1922,639,40,1,328.59
1923,639,35,1,198.66
1924,640,35,4,794.64
1925,640,14,2,199.44
1926,640,13,1,766.63
1927,640,49,2,1275.64
1928,640,33,4,922.24
1929,641,2,1,211.02
1930,641,50,1,485.2
1931,641,16,4,1963.64
1932,641,49,2,1275.64
1933,641,37,1,228.84
1934,642,38,4,2929.0
1935,642,9,3,1954.08
1936,642,4,1,480.58
1937,642,41,4,525.76
1938,642,17,2,1178.38
1939,643,34,3,1662.0
1940,643,25,1,316.5
1941,643,39,4,743.4
1942,643,26,2,1031.66
1943,644,13,1,766.63
1944,644,45,3,907.08
1945,645,25,2,633.0
1946,645,42,1,212.37
1947,645,39,1,185.85
1948,646,47,1,609.51
1949,647,2,3,633.06
1950,647,11,4,2258.2
1951,648,36,4,2591.76
1952,648,2,3,633.06
1953,649,18,4,3116.12
1954,649,11,3,1693.65
1955,649,2,3,633.06
1956,649,38,4,2929.0
1957,649,24,2,1374.3
1958,650,35,4,794.64
1959,650,30,2,990.24
1960,650,24,3,2061.45
1961,650,21,4,1881.32
1962,650,36,3,1943.82
1963,651,45,3,907.08
1964,651,49,4,2551.28
1965,651,21,2,940.66
1966,651,2,1,211.02
1967,651,30,2,990.24
1968,652,30,1,495.12
1969,652,9,2,1302.72
1970,653,41,1,131.44
1971,653,11,2,1129.1
1972,653,46,4,1669.72
1973,654,1,2,79.02
1974,655,24,4,2748.6
1975,655,32,1,147.45
1976,655,13,1,766.63
1977,655,21,3,1410.99
1978,655,12,2,473.48
1979,656,24,1,687.15
1980,657,18,3,2337.09
1981,657,19,1,81.46
1982,657,28,2,366.84
1983,657,19,4,325.84
1984,658,24,2,1374.3
1985,659,24,2,1374.3
1986,659,32,1,147.45
1987,659,21,2,940.66
1988,660,49,3,1913.46
1989,661,42,1,212.37
1990,661,36,3,1943.82
1991,662,10,4,2447.48
1992,662,37,4,915.36
1993,662,13,2,1533.26
1994,663,29,1,567.42
1995,664,43,3,1808.01
1996,664,34,3,1662.0
1997,664,27,3,440.61
1998,664,9,2,1302.72
1999,664,20,2,1333.88
2000,665,10,1,611.87
2001,665,1,3,118.53
2002,665,38,2,1464.5
2003,665,48,4,556.88
2004,665,39,1,185.85
2005,666,47,3,1828.53
2006,666,40,3,985.77
2007,666,11,1,564.55
2008,666,24,3,2061.45
2009,666,8,3,575.82
2010,667,25,4,1266.0
2011,667,3,2,1188.9
2012,667,47,3,1828.53
2013,667,16,4,1963.64
2014,668,50,1,485.2
2015,668,25,4,1266.0
2016,668,36,1,647.94
2017,668,5,3,129.72
2018,668,46,1,417.43
2019,669,29,2,1134.84
2020,669,45,3,907.08
2021,670,17,1,589.19
2022,670,47,3,1828.53
2023,670,5,2,86.48
2024,671,28,4,733.68
2025,672,21,2,940.66
2026,672,8,4,767.76
2027,672,24,3,2061.45
2028,672,11,3,1693.65
2029,672,32,2,294.9
2030,673,25,2,633.0
2031,673,36,4,2591.76
2032,674,10,2,1223.74
2033,674,25,3,949.5
2034,675,41,2,262.88
2035,675,48,2,278.44
2036,676,22,1,55.74
2037,676,27,1,146.87
2038,677,22,1,55.74
2039,677,22,1,55.74
2040,677,18,4,3116.12
2041,677,24,3,2061.45
2042,677,46,3,1252.29
2043,678,15,2,190.88
2044,678,13,3,2299.89
2045,678,44,4,2881.2
2046,678,33,2,461.12
2047,679,22,4,222.96
2048,680,50,1,485.2
2049,680,48,3,417.66
2050,680,6,4,805.92
2051,680,43,2,1205.34
2052,680,36,4,2591.76
2053,681,19,4,325.84
2054,681,35,3,595.98
2055,681,42,1,212.37
2056,681,26,1,515.83
2057,681,32,2,294.9
2058,682,13,1,766.63
2059,682,19,3,244.38
2060,682,27,3,440.61
2061,682,40,3,985.77
2062,682,28,2,366.84
2063,683,42,3,637.11
2064,683,45,4,1209.44
2065,684,7,2,915.54
2066,684,10,4,2447.48
2067,684,6,4,805.92
2068,685,2,3,633.06
2069,685,41,4,525.76
2070,685,13,3,2299.89
2071,686,4,2,961.16
2072,686,38,2,1464.5
2073,687,29,2,1134.84
2074,687,18,4,3116.12
2075,687,8,4,767.76
2076,688,10,4,2447.48
2077,688,24,1,687.15
2078,689,9,4,2605.44
2079,689,20,2,1333.88
2080,689,12,3,710.22
2081,689,50,4,1940.8
2082,690,13,1,766.63
2083,690,28,4,733.68
2084,690,16,1,490.91
2085,691,49,3,1913.46
2086,691,42,4,849.48
2087,692,15,3,286.32
2088,692,19,3,244.38
2089,692,31,3,1309.89
2090,692,45,3,907.08
2091,693,38,1,732.25
2092,693,50,4,1940.8
2093,693,49,1,637.82
2094,694,3,2,1188.9
2095,694,11,2,1129.1
2096,694,30,3,1485.36
2097,694,41,3,394.32
2098,694,22,3,167.22
2099,695,46,4,1669.72
2100,695,8,1,191.94
2101,695,15,4,381.76
2102,695,9,3,1954.08
2103,696,3,2,1188.9
2104,696,21,3,1410.99
2105,697,40,4,1314.36
2106,697,45,1,302.36
2107,697,22,1,55.74
2108,697,32,2,294.9
2109,697,22,3,167.22
2110,698,9,3,1954.08
2111,698,12,3,710.22
2112,698,31,3,1309.89
2113,699,8,4,767.76
2114,699,34,3,1662.0
2115,699,46,4,1669.72
2116,700,12,2,473.48
2117,700,8,1,191.94
2118,701,15,1,95.44
2119,701,30,2,990.24
2120,701,50,2,970.4
2121,702,42,1,212.37
2122,703,38,1,732.25
2123,703,4,1,480.58
2124,703,15,4,381.76
2125,703,18,1,779.03
2126,703,6,1,201.48
2127,704,15,4,381.76
2128,705,37,2,457.68
2129,705,6,3,604.44
2130,706,19,2,162.92
2131,706,46,2,834.86
2132,707,35,3,595.98
2133,708,36,3,1943.82
2134,708,49,4,2551.28
2135,708,32,2,294.9
2136,708,18,2,1558.06
2137,709,20,4,2667.76
2138,709,37,3,686.52
2139,709,22,3,167.22
2140,709,4,4,1922.32
2141,709,34,2,1108.0
2142,710,42,3,637.11
2143,710,35,3,595.98
2144,710,12,4,946.96
2145,710,11,3,1693.65
2146,711,41,1,131.44
2147,711,50,1,485.2
2148,711,17,2,1178.38
2149,712,12,4,946.96
2150,712,36,1,647.94
2151,712,8,4,767.76
2152,713,16,4,1963.64
2153,714,36,2,1295.88
2154,714,39,1,185.85
2155,714,25,3,949.5
2156,714,15,2,190.88
2157,714,47,4,2438.04
2158,715,49,2,1275.64
2159,715,48,2,278.44
2160,715,50,4,1940.8
